false_positive_rate,true_positive_rate,thresholds
4.612683795099159e-05,0.6113989637305699,0.9945268
4.612683795099159e-05,0.6212435233160621,0.9942555
4.884018135987345e-05,0.6212435233160621,0.99424237
4.884018135987345e-05,0.6341968911917099,0.9936333
5.1553524768755305e-05,0.6341968911917099,0.99360293
5.1553524768755305e-05,0.6455958549222798,0.99317956
5.426686817763717e-05,0.6455958549222798,0.9931572
5.426686817763717e-05,0.6601036269430052,0.99252784
5.6980211586519024e-05,0.6601036269430052,0.9924631
5.6980211586519024e-05,0.6621761658031088,0.99240994
5.9693554995400886e-05,0.6621761658031088,0.99240816
5.9693554995400886e-05,0.6642487046632124,0.99230665
6.783358522204645e-05,0.6642487046632124,0.99215734
6.783358522204645e-05,0.6652849740932643,0.99213976
7.054692863092831e-05,0.6652849740932643,0.992125
7.054692863092831e-05,0.6678756476683938,0.99201924
7.326027203981018e-05,0.6678756476683938,0.99200094
7.326027203981018e-05,0.6709844559585493,0.9919133
7.597361544869204e-05,0.6709844559585493,0.9918685
7.597361544869204e-05,0.6813471502590673,0.9914233
7.868695885757389e-05,0.6813471502590673,0.99138594
7.868695885757389e-05,0.6911917098445596,0.9906006
8.140030226645575e-05,0.6911917098445596,0.99055356
8.140030226645575e-05,0.694300518134715,0.9902873
8.41136456753376e-05,0.694300518134715,0.99028325
8.41136456753376e-05,0.6984455958549223,0.98996127
8.682698908421946e-05,0.6984455958549223,0.9899115
8.682698908421946e-05,0.6989637305699482,0.98990506
8.954033249310133e-05,0.6989637305699482,0.9898291
8.954033249310133e-05,0.7005181347150259,0.9897524
9.225367590198319e-05,0.7005181347150259,0.98972064
9.225367590198319e-05,0.7015544041450777,0.98969907
9.496701931086504e-05,0.7015544041450777,0.98965925
9.496701931086504e-05,0.705699481865285,0.9892686
9.76803627197469e-05,0.705699481865285,0.98921424
9.76803627197469e-05,0.7077720207253886,0.9891005
0.00010039370612862875,0.7077720207253886,0.9890982
0.00010039370612862875,0.7124352331606217,0.9888101
0.00010582039294639248,0.7124352331606217,0.9886359
0.00010582039294639248,0.7150259067357513,0.9884503
0.00011124707976415619,0.7150259067357513,0.9884271
0.00011124707976415619,0.7160621761658031,0.9883796
0.00011396042317303805,0.7160621761658031,0.9883504
0.00011396042317303805,0.716580310880829,0.98834735
0.00011938710999080177,0.716580310880829,0.9883427
0.00011938710999080177,0.7186528497409327,0.9880773
0.00012210045339968362,0.7186528497409327,0.98806787
0.00012210045339968362,0.7196891191709844,0.98794496
0.00012481379680856548,0.7196891191709844,0.9879352
0.00012481379680856548,0.7202072538860104,0.98789716
0.00012752714021744735,0.7202072538860104,0.98779416
0.00012752714021744735,0.7227979274611399,0.9874421
0.00012752714021744735,0.7238341968911917,0.9874166
0.00012752714021744735,0.7264248704663212,0.9871984
0.0001302404836263292,0.7264248704663212,0.9871902
0.0001302404836263292,0.7274611398963731,0.9871383
0.00013295382703521107,0.7274611398963731,0.987125
0.00013295382703521107,0.7300518134715026,0.98670304
0.0001356671704440929,0.7300518134715026,0.9866297
0.0001356671704440929,0.7305699481865285,0.98655313
0.00013838051385297478,0.7305699481865285,0.9864934
0.00013838051385297478,0.7331606217616581,0.9863304
0.00014652054407962036,0.7331606217616581,0.98623383
0.00014652054407962036,0.7393782383419689,0.98580265
0.0001492338874885022,0.7393782383419689,0.98577833
0.0001492338874885022,0.7440414507772021,0.9853815
0.00015466057430626591,0.7440414507772021,0.98529863
0.00015466057430626591,0.7481865284974093,0.9851435
0.00015737391771514778,0.7481865284974093,0.9850793
0.00015737391771514778,0.7502590673575129,0.9848128
0.00016008726112402965,0.7502590673575129,0.9846587
0.00016008726112402965,0.7518134715025907,0.98426867
0.00016551394794179337,0.7518134715025907,0.9842307
0.00016551394794179337,0.7533678756476684,0.98397857
0.0001682272913506752,0.7533678756476684,0.9839408
0.0001682272913506752,0.7544041450777202,0.98386705
0.00017365397816843892,0.7544041450777202,0.98367625
0.00017365397816843892,0.7559585492227979,0.98359275
0.00017908066498620266,0.7559585492227979,0.98342264
0.00017908066498620266,0.7569948186528498,0.9833415
0.0001817940083950845,0.7569948186528498,0.98331624
0.0001817940083950845,0.7580310880829015,0.9832197
0.00018450735180396637,0.7580310880829015,0.9831739
0.00018450735180396637,0.7585492227979275,0.98316944
0.0001872206952128482,0.7585492227979275,0.98313475
0.0001872206952128482,0.7606217616580311,0.98281604
0.00019264738203061195,0.7606217616580311,0.9827278
0.00019264738203061195,0.7621761658031088,0.9823877
0.0001953607254394938,0.7621761658031088,0.9822214
0.0001953607254394938,0.7626943005181347,0.98209655
0.0002007874122572575,0.7626943005181347,0.9818896
0.0002007874122572575,0.7632124352331606,0.9817364
0.00020350075566613938,0.7632124352331606,0.9817339
0.00020350075566613938,0.7673575129533678,0.98081857
0.00020621409907502122,0.7673575129533678,0.98080313
0.00020621409907502122,0.7678756476683938,0.98077077
0.0002089274424839031,0.7678756476683938,0.9806378
0.0002089274424839031,0.7683937823834197,0.9806028
0.00021164078589278496,0.7683937823834197,0.980552
0.00021164078589278496,0.7689119170984456,0.9805509
0.0002143541293016668,0.7689119170984456,0.9804717
0.0002143541293016668,0.7725388601036269,0.97977155
0.00021706747271054867,0.7725388601036269,0.97976387
0.00021706747271054867,0.7746113989637305,0.9795497
0.0002197808161194305,0.7746113989637305,0.979545
0.0002197808161194305,0.7751295336787565,0.97942907
0.00022249415952831238,0.7751295336787565,0.97938627
0.00022249415952831238,0.7756476683937824,0.9793352
0.00023063418975495796,0.7756476683937824,0.9791711
0.00023063418975495796,0.7797927461139896,0.9787322
0.0002414875633904854,0.7797927461139896,0.9785429
0.0002414875633904854,0.7803108808290156,0.9785015
0.0002469142502082491,0.7803108808290156,0.9782631
0.0002469142502082491,0.7813471502590673,0.9781181
0.00024962759361713097,0.7813471502590673,0.97788155
0.00024962759361713097,0.7818652849740932,0.97787833
0.0002523409370260128,0.7818652849740932,0.9775544
0.0002523409370260128,0.7849740932642487,0.977211
0.0002550542804348947,0.7849740932642487,0.9772025
0.0002550542804348947,0.7870466321243523,0.9766525
0.00025776762384377655,0.7870466321243523,0.9763816
0.00025776762384377655,0.7880829015544042,0.97629255
0.0002604809672526584,0.7880829015544042,0.9762155
0.0002604809672526584,0.78860103626943,0.97607726
0.00026319431066154024,0.78860103626943,0.9759257
0.00026319431066154024,0.7891191709844559,0.97567004
0.00026590765407042213,0.7891191709844559,0.975669
0.00026590765407042213,0.7896373056994819,0.97560716
0.000268620997479304,0.7896373056994819,0.97546047
0.000268620997479304,0.7911917098445596,0.97528064
0.0002713343408881858,0.7911917098445596,0.97527075
0.0002713343408881858,0.7932642487046632,0.97477436
0.0002794743711148314,0.7932642487046632,0.97447914
0.0002794743711148314,0.7937823834196891,0.974442
0.000287614401341477,0.7937823834196891,0.9741003
0.000287614401341477,0.7953367875647669,0.9739367
0.00030118111838588625,0.7953367875647669,0.97350174
0.00030118111838588625,0.7968911917098446,0.97294813
0.00030389446179476814,0.7968911917098446,0.97273797
0.00030389446179476814,0.7974093264248705,0.97266215
0.0003120344920214137,0.7974093264248705,0.972194
0.0003120344920214137,0.7979274611398963,0.972193
0.0003174611788391774,0.7979274611398963,0.97209036
0.0003174611788391774,0.7989637305699482,0.97196215
0.0003201745222480593,0.7989637305699482,0.97192365
0.0003201745222480593,0.8,0.97183865
0.000325601209065823,0.8,0.9717845
0.000325601209065823,0.8010362694300518,0.9710684
0.00033102789588358673,0.8010362694300518,0.97098184
0.00033102789588358673,0.8015544041450777,0.9709453
0.0003527346431546416,0.8015544041450777,0.9701573
0.0003527346431546416,0.8025906735751296,0.969972
0.0003554479865635234,0.8025906735751296,0.9699346
0.0003554479865635234,0.8041450777202073,0.9695995
0.0003581613299724053,0.8041450777202073,0.969543
0.0003581613299724053,0.8046632124352332,0.9694715
0.00036087467338128716,0.8046632124352332,0.96941704
0.00036087467338128716,0.805181347150259,0.96935755
0.000363588016790169,0.805181347150259,0.96930647
0.000363588016790169,0.805699481865285,0.9692842
0.0003663013601990509,0.805699481865285,0.96927613
0.0003663013601990509,0.8077720207253886,0.96913123
0.0003717280470168146,0.8077720207253886,0.9689689
0.0003717280470168146,0.8088082901554404,0.9689023
0.00037986807724346017,0.8088082901554404,0.9686855
0.00037986807724346017,0.8098445595854922,0.9683952
0.000382581420652342,0.8098445595854922,0.96823364
0.000382581420652342,0.8103626943005181,0.9682276
0.0003907214508789876,0.8103626943005181,0.9681019
0.0003907214508789876,0.81139896373057,0.967687
0.00039343479428786943,0.81139896373057,0.96763134
0.00039343479428786943,0.8119170984455959,0.96759015
0.00039614813769675133,0.8119170984455959,0.96757835
0.00039614813769675133,0.8134715025906736,0.96733934
0.00039886148110563317,0.8134715025906736,0.96730924
0.00039886148110563317,0.8145077720207254,0.96712464
0.0004042881679233969,0.8145077720207254,0.96669734
0.0004042881679233969,0.8155440414507772,0.9666121
0.0004097148547411606,0.8155440414507772,0.96650857
0.0004097148547411606,0.816580310880829,0.9660692
0.0004232815717855699,0.816580310880829,0.965318
0.0004232815717855699,0.8170984455958549,0.96529025
0.0004287082586033336,0.8170984455958549,0.9648091
0.0004287082586033336,0.8176165803108808,0.96471655
0.0004314216020122155,0.8176165803108808,0.96466076
0.0004314216020122155,0.8181347150259067,0.9646569
0.00043413494542109734,0.8181347150259067,0.96462125
0.00043413494542109734,0.8191709844559586,0.9644101
0.0004368482888299792,0.8191709844559586,0.96426666
0.0004368482888299792,0.8212435233160622,0.9639345
0.0004422749756477429,0.8212435233160622,0.96387535
0.0004422749756477429,0.822279792746114,0.96369725
0.0004666950663276796,0.822279792746114,0.9620129
0.0004666950663276796,0.8227979274611399,0.9618762
0.0004748350965543252,0.8227979274611399,0.9617928
0.0004748350965543252,0.8233160621761658,0.96165514
0.0004829751267809708,0.8233160621761658,0.9615594
0.0004829751267809708,0.8238341968911918,0.9615376
0.0004856884701898526,0.8238341968911918,0.96142566
0.0004856884701898526,0.8243523316062176,0.9612941
0.0004911151570076163,0.8243523316062176,0.96117914
0.0004911151570076163,0.8248704663212435,0.9609412
0.0005155352476875531,0.8248704663212435,0.96023434
0.0005155352476875531,0.8259067357512954,0.9600832
0.0005236752779141986,0.8259067357512954,0.95945567
0.0005236752779141986,0.8264248704663213,0.95936334
0.0005480953685941354,0.8264248704663213,0.958372
0.0005480953685941354,0.8269430051813471,0.9583343
0.0005535220554118991,0.8269430051813471,0.95805633
0.0005535220554118991,0.827461139896373,0.9580489
0.0005589487422296628,0.827461139896373,0.95797527
0.0005589487422296628,0.827979274611399,0.9579661
0.0005725154592740721,0.827979274611399,0.95722187
0.0005725154592740721,0.8284974093264249,0.9571918
0.0005860821763184814,0.8284974093264249,0.95674115
0.0005860821763184814,0.8290155440414507,0.9567258
0.0005915088631362451,0.8290155440414507,0.95656747
0.0005915088631362451,0.8295336787564767,0.9565461
0.0005969355499540088,0.8295336787564767,0.9565364
0.0005969355499540088,0.8300518134715026,0.956497
0.0006105022669984181,0.8300518134715026,0.95615786
0.0006105022669984181,0.8305699481865285,0.95604885
0.0006267823274517093,0.8305699481865285,0.9553157
0.0006267823274517093,0.8310880829015544,0.9552671
0.000632209014269473,0.8310880829015544,0.9552526
0.000632209014269473,0.8316062176165803,0.95524096
0.0006349223576783548,0.8316062176165803,0.9551694
0.0006349223576783548,0.8321243523316062,0.95509785
0.0006376357010872367,0.8321243523316062,0.9549202
0.0006376357010872367,0.8331606217616581,0.9546334
0.0006430623879050005,0.8331606217616581,0.9545064
0.0006430623879050005,0.8352331606217617,0.95410025
0.0006484890747227641,0.8352331606217617,0.95385116
0.0006484890747227641,0.8357512953367876,0.953795
0.000651202418131646,0.8357512953367876,0.953745
0.000651202418131646,0.8362694300518134,0.95364994
0.0006729091654027008,0.8362694300518134,0.9529714
0.0006729091654027008,0.8378238341968912,0.9527513
0.0006810491956293465,0.8378238341968912,0.9525298
0.0006810491956293465,0.8383419689119171,0.95213974
0.000689189225855992,0.8383419689119171,0.95185655
0.000689189225855992,0.838860103626943,0.95185083
0.0006946159126737557,0.838860103626943,0.9516967
0.0006946159126737557,0.8398963730569948,0.951452
0.0007054692863092832,0.8398963730569948,0.95066327
0.0007054692863092832,0.8404145077720208,0.9506023
0.0007190360033536925,0.8404145077720208,0.9499647
0.0007190360033536925,0.8409326424870466,0.9499608
0.000727176033580338,0.8409326424870466,0.94967216
0.000727176033580338,0.8435233160621761,0.94886297
0.0007326027203981018,0.8435233160621761,0.94873816
0.0007326027203981018,0.844559585492228,0.9485207
0.0007353160638069836,0.844559585492228,0.9484688
0.0007353160638069836,0.8450777202072539,0.948398
0.000746169437442511,0.8450777202072539,0.9482009
0.000746169437442511,0.8455958549222798,0.9481872
0.0007515961242602748,0.8455958549222798,0.9479595
0.0007515961242602748,0.8461139896373057,0.9473459
0.0007543094676691566,0.8461139896373057,0.947328
0.0007543094676691566,0.8466321243523316,0.94729733
0.0007570228110780385,0.8466321243523316,0.94728816
0.0007570228110780385,0.8476683937823835,0.9471737
0.0007624494978958022,0.8476683937823835,0.9471006
0.0007624494978958022,0.8487046632124352,0.9469406
0.0007678761847135659,0.8487046632124352,0.94673586
0.0007678761847135659,0.8492227979274611,0.946707
0.000784156245166857,0.8492227979274611,0.9463327
0.000784156245166857,0.8497409326424871,0.9463062
0.0007895829319846208,0.8497409326424871,0.9461174
0.0007895829319846208,0.850259067357513,0.94604653
0.0007922962753935027,0.850259067357513,0.9458943
0.0007922962753935027,0.8507772020725388,0.9458008
0.0007977229622112663,0.8507772020725388,0.94567794
0.0007977229622112663,0.8512953367875647,0.9455912
0.0008004363056201482,0.8512953367875647,0.94517195
0.0008004363056201482,0.8518134715025907,0.9450689
0.0008058629924379119,0.8518134715025907,0.9449488
0.0008058629924379119,0.8523316062176166,0.9449079
0.0008140030226645575,0.8523316062176166,0.9448087
0.0008140030226645575,0.8528497409326425,0.94474316
0.0008167163660734393,0.8528497409326425,0.94440603
0.0008167163660734393,0.8533678756476684,0.94427854
0.000822143052891203,0.8533678756476684,0.9440709
0.000822143052891203,0.8538860103626943,0.94404167
0.0008302830831178487,0.8538860103626943,0.9436519
0.0008302830831178487,0.8544041450777202,0.9433036
0.0008384231133444942,0.8544041450777202,0.94322306
0.0008384231133444942,0.8549222797927462,0.94321173
0.0008519898303889035,0.8549222797927462,0.94281226
0.0008519898303889035,0.855440414507772,0.9427672
0.0008764099210688402,0.855440414507772,0.94202435
0.0008764099210688402,0.8559585492227979,0.9419729
0.0008954033249310132,0.8559585492227979,0.94102705
0.0008954033249310132,0.8564766839378238,0.9408431
0.000900830011748777,0.8564766839378238,0.94070554
0.000900830011748777,0.8575129533678757,0.9405254
0.0009035433551576588,0.8575129533678757,0.9403469
0.0009035433551576588,0.8580310880829015,0.9402652
0.0009361034760642411,0.8580310880829015,0.93911636
0.0009361034760642411,0.8590673575129534,0.9389636
0.0009415301628820049,0.8590673575129534,0.938679
0.0009415301628820049,0.8601036269430051,0.9385588
0.0009496701931086504,0.8601036269430051,0.9384067
0.0009496701931086504,0.8606217616580311,0.9383898
0.0009550968799264142,0.8606217616580311,0.9382629
0.0009550968799264142,0.8616580310880829,0.9381678
0.0009605235667441779,0.8616580310880829,0.93795645
0.0009605235667441779,0.8621761658031089,0.9379162
0.0009632369101530597,0.8621761658031089,0.93783915
0.0009632369101530597,0.8626943005181347,0.9378189
0.000976803627197469,0.8626943005181347,0.93734115
0.000976803627197469,0.8632124352331606,0.937278
0.0009849436574241146,0.8632124352331606,0.93677676
0.0009849436574241146,0.8637305699481865,0.93675727
0.0010012237178774056,0.8637305699481865,0.9362548
0.0010012237178774056,0.8642487046632125,0.9360938
0.0010039370612862876,0.8642487046632125,0.9359861
0.0010039370612862876,0.8647668393782384,0.9359662
0.0010256438085573425,0.8647668393782384,0.9348022
0.0010256438085573425,0.8652849740932642,0.9347962
0.001033783838783988,0.8652849740932642,0.9345943
0.001033783838783988,0.8658031088082901,0.934567
0.0010419238690106336,0.8658031088082901,0.9344278
0.0010419238690106336,0.8663212435233161,0.93408144
0.0010473505558283973,0.8663212435233161,0.9335435
0.0010473505558283973,0.866839378238342,0.93331426
0.0010609172728728066,0.866839378238342,0.93278396
0.0010609172728728066,0.8678756476683938,0.93247277
0.0010663439596905703,0.8678756476683938,0.93235254
0.0010663439596905703,0.8689119170984456,0.9320901
0.0010690573030994522,0.8689119170984456,0.9320884
0.0010690573030994522,0.8694300518134715,0.93193614
0.0010853373635527433,0.8694300518134715,0.931498
0.0010853373635527433,0.8699481865284974,0.9311795
0.0010989040805971526,0.8699481865284974,0.93091077
0.0010989040805971526,0.8704663212435233,0.9308816
0.0011070441108237982,0.8704663212435233,0.9307928
0.0011070441108237982,0.8709844559585492,0.9307613
0.0011260375146859712,0.8709844559585492,0.9302523
0.0011260375146859712,0.8715025906735752,0.93009645
0.001128750858094853,0.8715025906735752,0.93009245
0.001128750858094853,0.872020725388601,0.9299659
0.0011396042317303806,0.872020725388601,0.92930174
0.0011396042317303806,0.8725388601036269,0.9292152
0.0011640243224103172,0.8725388601036269,0.9286943
0.0011640243224103172,0.8730569948186528,0.9286668
0.001188444413090254,0.8730569948186528,0.92782646
0.001188444413090254,0.8740932642487047,0.9276753
0.0011992977867257813,0.8740932642487047,0.92743236
0.0011992977867257813,0.8746113989637305,0.9273294
0.001223717877405718,0.8746113989637305,0.92689836
0.001223717877405718,0.8751295336787565,0.9268535
0.0012427112812678912,0.8751295336787565,0.9258577
0.0012427112812678912,0.8756476683937824,0.92564625
0.0012508513114945366,0.8756476683937824,0.92471766
0.0012508513114945366,0.8761658031088083,0.92470396
0.001267131371947828,0.8761658031088083,0.9241762
0.001267131371947828,0.8766839378238342,0.92417216
0.0012725580587655916,0.8766839378238342,0.92414606
0.0012725580587655916,0.8772020725388601,0.9239824
0.0012806980889922372,0.8772020725388601,0.9228982
0.0012806980889922372,0.877720207253886,0.92275196
0.0013132582098988193,0.877720207253886,0.9209017
0.0013132582098988193,0.8782383419689119,0.9207823
0.001321398240125465,0.8782383419689119,0.9207082
0.001321398240125465,0.8787564766839379,0.92068434
0.0013295382703521106,0.8787564766839379,0.9201232
0.0013295382703521106,0.8803108808290155,0.9199437
0.0013349649571698743,0.8803108808290155,0.91950697
0.0013349649571698743,0.8808290155440415,0.9194824
0.001378378451711984,0.8808290155440415,0.917992
0.001378378451711984,0.8813471502590674,0.91797674
0.001381091795120866,0.8813471502590674,0.91794896
0.001381091795120866,0.8818652849740932,0.9179372
0.0013892318253475114,0.8818652849740932,0.91763026
0.0013892318253475114,0.8823834196891192,0.91759133
0.0014082252292096844,0.8823834196891192,0.9167627
0.0014082252292096844,0.8829015544041451,0.9166207
0.001419078602845212,0.8829015544041451,0.9161258
0.001419078602845212,0.883419689119171,0.916071
0.0014489253803429123,0.883419689119171,0.91499406
0.0014489253803429123,0.883937823834197,0.9149911
0.0014679187842050853,0.883937823834197,0.91436285
0.0014679187842050853,0.8844559585492228,0.914328
0.001476058814431731,0.8844559585492228,0.91411114
0.001476058814431731,0.8849740932642487,0.9139601
0.0014869121880672583,0.8849740932642487,0.91365916
0.0014869121880672583,0.8854922279792746,0.91357875
0.0014977655617027857,0.8854922279792746,0.9127669
0.0014977655617027857,0.8860103626943006,0.91268575
0.001511332278747195,0.8860103626943006,0.9121594
0.001511332278747195,0.8865284974093264,0.91191274
0.0015411790562448956,0.8865284974093264,0.91097724
0.0015411790562448956,0.8870466321243523,0.91084456
0.0015547457732893047,0.8870466321243523,0.9102714
0.0015547457732893047,0.8875647668393782,0.91024613
0.0016117259848758237,0.8875647668393782,0.90716183
0.0016117259848758237,0.8880829015544042,0.90715665
0.0016144393282847057,0.8880829015544042,0.90668285
0.0016144393282847057,0.8891191709844559,0.9063994
0.0016198660151024694,0.8891191709844559,0.90619177
0.0016198660151024694,0.8896373056994819,0.90613276
0.0016388594189646424,0.8896373056994819,0.90575975
0.0016388594189646424,0.8901554404145078,0.9055176
0.0016497127926001698,0.8901554404145078,0.90499777
0.0016497127926001698,0.8906735751295337,0.9049637
0.0016578528228268154,0.8906735751295337,0.9049309
0.0016578528228268154,0.8911917098445595,0.904647
0.0017690999025909717,0.8911917098445595,0.90152216
0.0017690999025909717,0.8917098445595855,0.9014526
0.0017908066498620264,0.8917098445595855,0.90081286
0.0017908066498620264,0.8922279792746114,0.9007196
0.0018043733669064357,0.8922279792746114,0.9000441
0.0018043733669064357,0.8927461139896373,0.8999784
0.0018233667707686088,0.8927461139896373,0.89965516
0.0018233667707686088,0.894300518134715,0.89959186
0.001893913699399537,0.894300518134715,0.896897
0.001893913699399537,0.8948186528497409,0.89682186
0.001953607254394938,0.8948186528497409,0.8946239
0.001953607254394938,0.8953367875647669,0.89447093
0.00195632059780382,0.8953367875647669,0.8942852
0.00195632059780382,0.8958549222797928,0.89412147
0.0019590339412127017,0.8958549222797928,0.89402336
0.0019590339412127017,0.8963730569948186,0.89400184
0.001988880718710402,0.8963730569948186,0.892782
0.001988880718710402,0.8968911917098445,0.8927261
0.001991594062119284,0.8968911917098445,0.89265126
0.001991594062119284,0.8974093264248705,0.89221567
0.0020377209000702755,0.8974093264248705,0.8900269
0.0020377209000702755,0.8984455958549222,0.88976014
0.0020404342434791577,0.8984455958549222,0.88973314
0.0020404342434791577,0.8989637305699482,0.8896876
0.0020729943643857398,0.8989637305699482,0.88877785
0.0020729943643857398,0.8994818652849741,0.8887386
0.002083847738021267,0.8994818652849741,0.8884675
0.002083847738021267,0.9,0.88843805
0.00210284114188344,0.9,0.88704866
0.00210284114188344,0.900518134715026,0.88698995
0.002105554485292322,0.900518134715026,0.88694793
0.002105554485292322,0.9015544041450777,0.88686514
0.002121834545745613,0.9015544041450777,0.8862066
0.002121834545745613,0.9020725388601036,0.8861559
0.002159821353469959,0.9020725388601036,0.88463414
0.002159821353469959,0.9025906735751296,0.8843781
0.002178814757332132,0.9025906735751296,0.8836997
0.002178814757332132,0.9031088082901555,0.88350564
0.002184241444149896,0.9031088082901555,0.88336664
0.002184241444149896,0.9036269430051813,0.88331944
0.002235794968918651,0.9036269430051813,0.88125277
0.002235794968918651,0.9041450777202072,0.88121796
0.002238508312327533,0.9041450777202072,0.88090205
0.002238508312327533,0.9046632124352332,0.88089657
0.0022493616859630607,0.9046632124352332,0.88036627
0.0022493616859630607,0.9051813471502591,0.8801762
0.00226292840300747,0.9051813471502591,0.8796712
0.00226292840300747,0.9056994818652849,0.8796298
0.002273781776642997,0.9056994818652849,0.8791363
0.002273781776642997,0.9067357512953368,0.87890494
0.002281921806869643,0.9067357512953368,0.87830704
0.002281921806869643,0.9072538860103627,0.87827647
0.0023226219580028706,0.9072538860103627,0.8766345
0.0023226219580028706,0.9077720207253887,0.87644315
0.0023470420486828075,0.9077720207253887,0.8753192
0.0023470420486828075,0.9082901554404145,0.8753096
0.002355182078909453,0.9082901554404145,0.8748514
0.002355182078909453,0.9088082901554404,0.87477386
0.002357895422318335,0.9088082901554404,0.87459767
0.002357895422318335,0.9093264248704663,0.8745519
0.0023660354525449805,0.9093264248704663,0.87453216
0.0023660354525449805,0.9098445595854923,0.87436575
0.0023687487959538622,0.9098445595854923,0.87427616
0.0023687487959538622,0.9103626943005181,0.87423736
0.002374175482771626,0.9103626943005181,0.8741619
0.002374175482771626,0.9113989637305699,0.8739808
0.0023985955734515626,0.9113989637305699,0.8729133
0.0023985955734515626,0.9124352331606218,0.8728139
0.0024175889773137356,0.9124352331606218,0.8721334
0.0024175889773137356,0.9129533678756476,0.8719417
0.002433869037767027,0.9129533678756476,0.8712926
0.002433869037767027,0.9134715025906736,0.87122804
0.002447435754811436,0.9134715025906736,0.8707616
0.002447435754811436,0.9139896373056995,0.8707183
0.0025559694911667106,0.9139896373056995,0.86709434
0.0025559694911667106,0.9145077720207254,0.8668679
0.0026726432577486303,0.9145077720207254,0.8620946
0.0026726432577486303,0.9150259067357513,0.86195624
0.0026889233182019216,0.9150259067357513,0.8614031
0.0026889233182019216,0.9155440414507772,0.8613695
0.0026943500050196855,0.9155440414507772,0.86117274
0.0026943500050196855,0.9160621761658031,0.8609974
