amt,lat,long,city_pop,merch_lat,merch_long,age,trans_hour,trans_day,trans_month,trans_dayofweek,merchant,category,gender,street,city,state,zip,job
6.7237415,44.83656,-111.83461,8.7872505,45.147102,-112.97215,31.262102,22.914326,20.054022,1.0846846,6.0,480,7,1,472,455,2,935,468
6.2616158,41.623722,-81.462585,9.038541,41.774433,-81.27587,46.74152,22.594566,10.690097,8.332206,5.7616878,509,2,1,644,445,50,381,350
1.7090554,39.320942,-91.211555,9.484339,39.40408,-90.40692,47.236843,21.622454,7.8060927,9.252262,0.7484973,613,5,1,849,574,40,972,134
6.736982,39.962677,-87.42755,8.168236,40.12598,-85.73593,51.884026,21.95202,3.9023445,12.0,6.0,585,0,1,192,396,43,666,313
4.780456,33.68533,-90.15863,7.3361897,34.439163,-92.154976,64.550285,23.0,4.944243,11.842367,5.1388545,190,8,1,342,87,24,178,210
6.8934464,36.01047,-81.68899,12.902679,36.251865,-82.57107,55.3022,2.9078665,29.17168,11.28362,4.978666,657,6,0,785,270,7,687,452
3.2284122,41.733097,-75.666695,6.9335003,41.07129,-74.3665,57.197372,23.0,21.968914,8.493823,5.9932556,85,12,0,873,846,13,470,108
5.7558866,43.23493,-86.34823,6.5321627,43.334564,-85.75506,29.274841,23.0,19.545076,3.742477,0.08920724,188,13,1,581,34,19,857,170
2.9901698,48.698425,-123.80782,6.502656,49.21817,-123.29946,62.30866,22.192667,3.76558,10.4374,5.821693,304,10,1,314,555,1,33,135
6.7831545,45.58548,-109.859436,5.668185,44.558136,-109.39393,61.91743,23.0,13.725676,3.85056,0.82636434,97,6,0,384,326,2,868,304
7.055377,31.892897,-88.17994,12.075049,31.410858,-89.22518,14.845753,22.90867,24.461912,4.8898554,6.0,403,6,1,430,606,28,430,40
2.8373153,37.143574,-83.98802,5.959653,36.980843,-84.26422,40.694786,3.8867378,3.7386978,7.5430036,5.185554,2,3,1,682,810,7,723,466
6.57865,46.21097,-117.39888,4.2051444,45.50827,-119.62802,34.953396,18.121841,4.096477,2.0265987,0.048842017,96,7,0,538,738,23,795,247
5.636791,44.066307,-88.41242,10.547364,44.486816,-88.986115,23.138788,23.0,20.855125,3.0127876,4.004137,529,13,1,239,89,18,488,70
2.0344741,38.82377,-113.94988,7.1032586,39.072445,-115.03606,64.01824,20.784937,4.018842,8.403814,4.003648,623,5,1,564,158,11,259,229
5.816094,34.917465,-109.72882,9.505207,34.954712,-108.65254,33.859985,0.36963466,5.8864894,7.294291,5.1744466,367,1,1,947,228,35,669,473
1.9812938,41.885944,-87.57684,8.060485,41.79319,-86.63149,87.34304,21.085138,17.043621,3.1351974,0.704768,267,3,1,332,692,19,559,265
3.404028,39.16356,-85.87419,6.6417747,39.354187,-85.94189,46.25064,21.82308,25.878588,4.906277,0.46897155,119,4,0,375,763,15,935,245
3.2612765,34.843227,-91.44174,6.8703976,35.005737,-90.90772,47.43612,23.0,12.960066,6.142769,4.0051265,287,10,1,169,384,31,969,407
6.7491035,38.329567,-91.60824,10.003161,37.776703,-90.65581,41.889355,0.453867,8.087141,11.1830845,5.916642,306,7,1,586,530,40,252,433
6.7184033,40.545776,-81.563545,6.7845387,40.991714,-81.537605,51.6848,22.705439,22.425358,1.5435903,0.9137288,148,0,0,793,67,50,534,111
6.801225,39.835415,-93.522194,8.979831,39.610165,-93.47557,52.219017,22.762815,19.624435,1.5945404,5.1594515,467,7,0,85,263,40,478,4
2.4709039,37.002438,-78.08786,9.723404,37.080185,-77.99363,55.418095,20.792007,19.875765,3.2889123,5.994901,126,5,0,864,355,4,63,416
2.4834423,41.92113,-102.100815,5.032641,42.183212,-103.45325,53.226982,22.411673,17.158394,10.897381,0.7835453,452,11,0,740,901,45,701,477
3.3288655,38.344467,-112.42849,7.5348873,37.323742,-113.06909,29.504766,21.510094,5.9224076,9.417766,0.9632557,62,12,1,270,58,42,694,206
3.3623772,26.359148,-80.32124,16.280901,26.93168,-79.56318,41.793148,3.2005386,28.920786,1.8610842,4.0013766,560,9,1,529,139,10,276,172
3.3715968,43.696404,-73.23812,10.752892,43.71366,-71.805885,49.34594,22.364838,27.390593,4.215953,0.5231324,259,12,0,10,668,44,966,391
3.2424455,27.907875,-80.217674,8.324778,27.540995,-81.15621,68.89534,22.822676,11.461417,7.623446,0.20816284,233,9,0,468,386,10,454,452
2.6042538,38.852364,-76.71813,7.1160874,38.87523,-79.10197,44.962288,13.0667515,8.839361,4.992973,5.3149176,627,3,0,321,548,4,908,339
2.979549,33.637955,-91.57805,11.064,32.49879,-90.55319,53.294754,21.602943,19.621738,10.930592,2.8885977,99,4,1,486,212,28,741,363
5.346866,38.25538,-114.5556,7.1665835,38.367226,-113.628296,50.77851,22.519342,26.099253,11.650227,0.7554825,396,8,1,934,822,29,43,336
6.9715695,35.23329,-98.29295,7.767231,35.348167,-97.22434,60.855984,12.449757,3.846155,9.72659,0.3457535,548,6,0,565,424,14,381,373
6.969875,41.953117,-86.7474,7.087086,41.315514,-88.26646,68.042625,4.49152,27.328327,11.253902,3.098038,588,6,0,291,17,47,374,298
1.8716756,43.99059,-73.597694,6.043308,44.663223,-72.34993,82.56068,21.038527,24.133564,4.896892,5.204825,278,3,0,29,316,34,891,298
2.8355734,40.67814,-77.600815,9.35308,42.14201,-76.8624,45.392616,22.0028,18.289099,10.149586,5.0446353,309,12,0,139,326,5,744,187
4.0187483,35.456585,-109.24523,10.515725,35.272434,-111.09979,39.633625,9.543924,8.634184,2.791363,6.0,502,10,0,342,269,35,11,259
2.248365,34.039455,-107.426254,8.975159,33.624496,-106.64496,35.701115,1.5925436,18.811598,3.3102522,0.66510874,340,3,1,158,432,12,918,449
2.7277396,39.53807,-90.3269,9.093159,39.76309,-89.9953,45.7812,22.359135,16.500048,7.0915413,0.7599712,554,12,1,77,25,49,249,334
6.351969,41.01003,-86.41635,7.0284114,40.577255,-85.811356,32.56504,0.6275454,11.222142,4.8881273,5.214582,402,8,0,55,875,15,912,203
6.213073,33.58388,-82.11007,8.288073,32.962914,-83.75754,57.193253,3.5082006,1.7107332,10.151409,1.9187176,85,2,1,668,143,41,589,166
1.9803867,43.1238,-88.11266,5.5135975,42.562317,-87.30623,58.65831,2.2526598,14.062655,5.072144,1.2498499,198,3,1,204,479,19,855,361
2.7984838,44.234512,-72.872444,5.2777333,44.69226,-73.30648,75.51695,22.599483,9.682007,8.6488285,1.8865923,480,10,1,111,763,39,21,364
3.329153,43.23112,-100.15083,5.3475485,43.04782,-99.913666,59.128826,21.168785,6.253631,4.1218324,0.7780393,147,4,0,246,246,45,846,237
3.8585308,40.52644,-79.30394,7.517086,40.210472,-78.79709,43.59318,3.7640915,23.433151,1.4271367,2.05151,692,10,1,835,153,5,317,61
3.871471,49.334408,-120.11167,7.161509,49.705116,-121.18766,27.417562,20.947191,1.9108036,5.551127,1.8527473,585,10,1,588,509,6,815,178
5.869126,42.845757,-76.509964,4.091256,43.127445,-76.15742,74.30192,21.359402,11.233686,10.99936,5.8324237,111,1,0,956,567,27,177,68
5.7715287,34.45943,-101.62716,9.4230995,34.315407,-102.23552,49.277317,3.1752844,26.172829,11.306025,4.1105995,406,13,1,673,301,12,658,373
6.5559697,37.77428,-93.74943,10.829778,37.475494,-93.67887,48.56312,1.480999,26.937115,3.137211,2.259533,363,7,1,287,571,6,526,476
6.340223,31.30869,-85.62233,10.47966,31.528309,-85.01913,51.42963,22.46416,10.07039,2.8141124,2.972258,238,2,0,455,160,30,175,320
5.7968493,39.800198,-76.96132,9.388774,40.614136,-77.73188,36.248085,22.996616,19.46185,3.2212527,4.019503,458,2,1,58,767,5,367,399
3.6378229,30.857338,-99.148094,7.6952176,31.064447,-99.501625,26.910149,22.337805,19.847876,1.477823,3.0929537,161,9,0,721,15,17,790,100
3.0140514,40.61745,-98.79129,6.3515267,40.458054,-97.10237,44.748352,23.0,7.8062377,11.711043,0.89977413,625,10,1,36,231,22,809,6
4.729672,28.486057,-80.73383,8.218222,27.806273,-79.0135,60.48023,15.439866,11.581159,9.930989,1.8161359,307,8,0,878,256,10,631,280
2.6078835,38.732677,-83.90757,11.024733,38.311085,-83.988235,32.581867,22.597588,20.265972,8.904355,3.8739007,358,12,0,866,663,25,129,282
6.7713103,31.993063,-82.17598,6.7414985,31.90427,-82.083336,52.73413,23.0,28.058922,8.461702,3.753657,642,7,0,925,494,33,923,56
6.6724143,43.24096,-72.815956,8.067918,42.3895,-72.92686,48.919437,10.229651,27.292973,3.978568,5.939924,298,7,0,128,539,16,831,127
6.7113423,26.353914,-84.51084,9.053871,26.332943,-83.46745,40.388508,22.744226,9.050665,5.156549,5.126466,289,7,1,278,894,10,684,457
5.5460553,42.597683,-74.399025,9.146119,42.794357,-74.15665,63.489323,17.522358,29.119911,9.073399,5.847007,371,13,1,881,43,39,641,171
1.8895037,37.28063,-83.413185,7.3561296,36.89908,-81.66799,56.06388,22.713299,5.75018,3.5524821,3.1847286,297,11,0,24,777,26,286,277
6.762588,34.922466,-90.94351,8.345494,35.144386,-90.902214,48.197575,18.846563,26.177254,8.097929,0.95607334,285,7,1,732,436,6,654,457
6.8518257,36.29606,-90.05372,8.221358,36.262325,-90.69595,63.168896,22.661234,1.9901044,12.0,0.20269758,222,6,1,493,300,6,491,473
5.509382,40.180676,-91.57063,7.975053,40.25252,-91.660095,45.217518,3.051796,6.9608426,7.1125526,0.83933145,550,8,1,854,519,8,973,280
2.593236,38.626373,-101.83331,5.439321,37.875965,-103.05935,41.282986,2.77396,28.67044,1.579035,2.935587,206,11,0,581,495,22,199,200
2.4095037,38.813072,-95.542946,8.302715,38.606346,-94.86109,58.641132,2.2615957,13.536565,2.9526284,4.179714,405,3,0,66,363,40,406,195
6.3323774,43.643307,-92.56981,4.38234,43.832462,-91.02673,38.432255,7.683908,17.041435,5.6960464,5.790529,416,8,1,865,841,18,846,459
6.743764,44.782875,-92.19848,8.379909,44.487236,-92.243996,47.51435,15.76472,9.237775,1.0492027,3.085942,631,0,1,241,12,18,387,94
6.394335,30.193743,-120.28126,7.858605,30.170538,-120.07581,41.438625,3.545246e-08,11.592851,11.499332,3.1388392,631,0,0,560,150,21,442,182
2.9193401,42.52457,-88.08249,14.041155,42.901886,-87.85041,76.28529,23.0,2.6323764,4.9640007,5.7820473,678,10,1,678,791,19,357,149
5.5651894,36.15798,-90.621086,12.29448,36.312836,-89.69363,32.333923,3.101964,20.023386,8.966248,0.25045878,687,13,0,867,222,7,639,190
2.706365,40.989677,-78.12064,5.852239,41.381836,-78.32755,43.458538,2.354536,11.348018,7.8468537,1.791938,637,11,0,803,575,5,901,203
3.4883852,42.885796,-92.736015,7.4790373,42.069946,-93.0235,52.26744,23.0,31.0,2.9577277,1.8606334,611,9,1,814,560,8,682,214
5.0521936,33.468224,-90.734825,6.9993978,33.820263,-90.738144,36.827797,3.3133698,28.803307,7.6218476,0.43079334,488,4,0,978,78,28,449,217
3.0519872,47.098217,-116.14123,3.1992471,47.18365,-114.50662,6.545032,17.62223,10.838936,4.9336934,5.7953496,561,10,0,911,423,46,307,459
5.802343,43.13195,-71.58303,6.663557,44.164795,-69.96961,71.15518,22.16334,22.439337,11.442056,0.42942768,334,1,0,442,189,34,258,118
3.2167795,41.698997,-103.380165,8.137355,41.151867,-102.93623,62.68479,22.708534,10.562176,3.5688941,5.6773763,555,12,1,219,661,45,935,248
6.922696,32.95331,-86.96009,9.918878,33.23748,-86.4576,68.90785,22.22605,10.139497,8.883074,2.8054223,496,7,0,211,602,30,416,112
6.92526,45.22637,-117.1373,4.641588,44.897854,-115.44574,39.812378,23.0,10.651614,6.841272,4.9326034,273,6,1,116,585,1,882,53
3.1940565,52.018993,-123.3293,8.57509,51.044533,-122.97731,48.996685,21.089375,7.1819654,8.865105,0.96550256,234,10,1,411,154,46,394,50
6.840914,35.012592,-93.18942,5.302751,35.1861,-92.47386,89.611435,11.937336,1.0000007,2.9689639,5.035776,49,6,0,144,143,31,171,409
2.4014575,30.149796,-123.67127,9.047047,30.248697,-124.85841,59.067745,0.65905386,1.0000007,11.242531,5.0834785,129,3,1,525,418,21,285,131
6.7278714,40.60204,-68.82531,8.892859,40.242577,-68.90869,57.387436,23.0,25.864983,6.129824,5.068236,19,0,0,759,650,48,229,36
2.5503807,41.12987,-107.823,7.899381,40.946335,-110.32767,62.56033,7.3327937,27.952301,7.24557,5.929911,296,3,1,206,695,29,779,189
5.765452,37.97319,-115.75515,11.855207,37.40834,-116.60493,62.68812,17.202295,25.44601,9.1243725,3.1846619,94,1,1,738,261,11,771,152
2.49185,33.99945,-86.08429,6.7911496,34.87631,-86.638214,47.040524,21.319778,28.587664,8.16741,5.511328,636,3,1,356,685,33,809,474
5.708601,38.51369,-81.570045,8.565754,39.01834,-81.619965,42.37433,22.36565,18.09567,6.482675,3.0286732,226,13,1,884,101,9,550,398
2.7248712,31.42521,-98.63834,10.014796,31.387672,-98.0021,49.967724,22.940027,27.929789,1.4333227,2.027711,111,10,0,547,194,17,190,287
3.9448824,41.114643,-73.16615,7.6249743,42.407734,-72.393196,50.074226,19.2415,10.51128,3.069163,2.0528946,560,9,0,329,798,16,800,144
2.358672,33.919487,-118.78378,17.86238,33.467213,-120.12319,43.861782,5.963079,28.126337,6.073977,4.1593804,369,5,1,575,312,11,23,9
2.7367413,28.450085,-82.50238,13.922823,28.028046,-81.1601,74.80882,1.0340471,4.5631337,9.870662,5.86245,1,4,0,955,661,10,478,297
5.4552045,39.82842,-77.5673,5.681373,40.404865,-77.67186,37.171352,18.80468,8.952345,1.627949,5.8040037,45,13,1,129,443,5,724,226
5.3351707,31.725151,-91.05466,8.040333,32.19987,-90.3133,48.03881,21.829016,12.657033,3.8519776,5.711472,502,13,0,402,391,24,166,307
6.6776614,47.504303,-119.482605,6.9293647,47.82811,-116.905266,39.032814,9.182883,14.869705,2.874481,4.000704,61,0,1,616,369,46,739,230
6.0035186,36.592506,-105.435974,7.324707,36.231026,-105.74033,59.79584,21.37757,6.617249,8.07912,4.1706805,632,2,1,713,902,12,506,271
6.7750707,40.027145,-94.50432,8.794694,40.407494,-94.66066,64.15822,15.301835,14.386505,1.8768742,0.9971449,653,7,1,414,263,22,443,156
4.023162,38.638992,-86.30362,10.249343,38.653687,-86.4669,39.949577,3.3522139,8.079727,2.252496,6.0,138,12,1,887,905,49,897,386
5.7951756,39.487484,-81.151375,6.7503223,40.518696,-82.82731,89.02718,21.377298,4.73262,6.7611027,4.041287,654,1,1,242,283,9,185,375
5.6924596,40.391823,-99.48239,6.5459223,40.03552,-98.74454,39.967045,3.537322,11.33496,4.859473,4.9309354,313,1,1,629,668,22,400,238
1.7549145,31.902052,-85.26248,10.060955,31.297998,-85.77534,68.070755,22.486105,25.72589,9.89827,5.9275794,664,3,1,934,898,30,247,71
5.440163,35.023354,-97.184265,8.344933,34.448227,-97.04803,48.147243,21.984468,26.052868,3.8111465,4.9761376,374,13,0,40,296,14,330,170
5.611718,41.802338,-110.764206,4.8733516,42.147522,-108.7421,23.232275,22.869083,9.401232,2.509394,5.6324863,135,1,1,193,489,29,312,425
6.645887,38.759117,-81.10479,8.401208,39.037495,-80.79896,31.442799,3.2685585,19.914925,5.142573,0.07356126,584,7,0,328,721,9,875,48
4.5570803,39.724506,-76.246544,7.3142476,40.09199,-76.58105,65.43818,19.24865,8.2889,9.803248,3.0530891,337,8,0,985,215,50,567,320
4.6243353,34.166477,-84.64567,7.0680943,34.616997,-82.44633,45.57996,4.498867,25.924004,4.7642536,5.859655,607,4,1,514,517,41,549,441
5.734654,42.142307,-72.24823,7.942227,41.95422,-71.9466,48.99416,19.031618,19.974745,10.438329,4.0366864,433,1,0,701,226,44,219,204
2.39658,45.939987,-94.328636,9.978024,45.34575,-94.5018,49.294403,1.0249319,18.460693,1.3040869,2.8989394,229,3,0,377,711,47,934,171
6.1162157,36.201557,-84.78333,9.850892,36.34826,-83.29229,102.905556,22.841211,28.725254,6.2098556,4.997542,541,2,1,806,269,7,357,386
2.4156435,35.783104,-85.43856,5.8301687,36.365635,-84.49733,43.165047,0.5246945,5.4241967,11.1228895,1.1064501,436,5,1,444,338,7,663,269
6.280663,42.32408,-70.85141,8.545785,43.06666,-72.010506,83.75603,16.55921,2.4334009,3.0624826,4.0276823,168,2,0,189,410,16,185,60
3.1704276,42.41889,-69.96285,9.111204,42.076538,-68.56017,58.19047,22.075,29.66546,2.8397171,5.082713,627,4,0,626,221,48,767,111
3.353148,41.004925,-109.68414,6.4922104,41.13824,-110.21711,61.214676,23.0,8.208752,5.11715,5.1653028,37,9,1,271,836,38,224,151
4.0744414,33.846718,-87.069214,7.9794455,33.69638,-86.18624,44.209076,3.3075886,1.9861476,2.1579025,5.503817,633,10,1,332,2,33,486,484
2.8158617,34.94213,-84.4633,6.25013,34.994164,-83.9979,38.542316,2.6372728,21.776869,5.6365776,5.259145,160,11,0,16,252,41,813,276
6.9998345,44.09165,-73.33067,7.1997957,44.090183,-72.775185,52.513298,22.166729,2.5740364,4.726467,3.034014,64,6,1,973,336,44,346,405
2.798205,42.14505,-86.3621,6.7536745,42.271404,-86.36449,54.63252,21.95669,6.4495234,8.944185,5.0221915,362,10,1,885,885,19,655,260
2.2140524,49.301895,-116.435265,10.551428,49.86831,-116.704384,50.845295,1.7288256,28.40998,8.314995,1.2784964,589,5,1,131,440,46,286,377
6.107565,35.747334,-98.00646,9.494256,35.88745,-99.20018,86.649284,22.352652,5.8700557,8.992892,4.913278,490,2,0,531,764,14,187,256
6.2860174,31.451239,-96.21514,9.537016,32.163734,-96.190384,47.486927,4.448447,21.607819,4.9710507,4.1422358,619,2,0,224,719,17,144,268
3.7520576,40.464275,-113.607086,5.1570168,40.901802,-112.692696,53.257416,1.6379166,7.7605205,9.763167,2.9493926,83,9,0,896,115,11,862,78
4.9783425,30.162283,-121.6314,11.904767,30.26673,-121.502945,52.28892,22.351906,3.6559808,9.9458885,5.9738994,108,8,1,879,421,21,891,162
1.8281746,40.04529,-81.60978,7.733085,39.673214,-81.34164,67.65627,3.545246e-08,18.596914,8.016664,5.859083,587,5,1,39,820,37,401,367
3.764262,41.010387,-82.26272,10.475696,40.523247,-82.39826,49.801613,21.865677,21.314117,11.559519,6.0,613,9,1,317,265,37,509,20
5.826218,33.164845,-91.7835,8.045485,33.520668,-92.506096,38.655437,0.39227584,4.817269,1.9783647,0.29186398,582,13,1,300,719,31,514,57
3.062068,41.63267,-105.63551,7.342806,41.905937,-105.79604,55.92356,22.629055,25.856771,7.8161116,6.0,615,10,1,358,179,38,239,13
6.320381,40.11421,-86.91569,5.7576027,40.39942,-85.60719,46.025253,22.20825,3.2381122,9.024755,5.038546,643,2,0,50,199,43,850,125
4.0323005,43.85545,-86.23728,9.337015,44.684055,-87.88917,74.86083,1.9156189,9.323451,3.8564932,2.0822084,645,10,0,791,829,19,950,185
5.8080826,45.56331,-107.363815,6.5185156,45.226917,-107.156334,51.981426,22.316483,3.6730974,8.277761,0.7343078,659,1,0,93,323,20,535,488
6.7460446,30.98572,-98.00144,10.862071,30.934267,-97.330925,68.5384,11.447457,10.192492,2.8846638,1.9939511,242,0,1,761,811,17,182,327
5.085694,46.691532,-89.45243,9.110845,47.00491,-89.00295,30.441763,3.545246e-08,21.492432,9.180355,4.8612595,415,8,1,145,414,36,327,478
6.086538,39.339046,-86.02319,4.4649043,39.584515,-86.50321,56.037926,22.697668,15.814282,2.8571622,3.7340586,458,2,1,115,681,15,827,203
3.337904,41.666637,-72.58236,6.4051366,41.621387,-72.24947,48.960022,22.754663,21.319403,6.1696,6.0,630,4,1,167,821,48,104,198
6.335354,40.548035,-82.3654,11.404683,40.50879,-83.356995,34.80626,21.28364,12.242935,3.3291652,2.860998,637,2,0,869,467,37,223,145
6.7608266,43.049744,-73.77877,7.2145267,43.302036,-73.81662,55.416073,21.15007,3.596831,9.316412,0.9992818,657,6,0,453,734,44,140,30
5.726677,42.7329,-74.50276,7.841109,42.612144,-74.800514,60.637047,22.72737,11.155379,9.560533,4.8710203,141,13,0,428,198,16,88,69
6.623837,40.74259,-69.18282,9.957639,40.649166,-68.8882,81.56413,22.885338,24.871443,2.7932775,0.10279543,612,0,1,547,544,48,698,24
3.118397,36.34112,-84.24133,8.203402,36.325584,-84.12566,70.8314,22.714556,27.116863,6.8375053,0.17168146,105,4,0,109,52,7,452,134
5.89959,41.147457,-70.59681,7.5466046,41.041676,-69.49866,47.49296,23.0,6.6232,1.0000002,0.55643994,508,13,1,402,480,48,913,236
4.4317937,34.146362,-83.134834,12.27944,34.030598,-83.3166,40.303787,11.367758,9.186982,1.509311,4.0485525,134,8,1,321,364,30,416,428
2.9608865,37.427624,-75.640366,12.007677,37.73548,-74.87881,57.593136,21.859013,18.16042,10.051802,4.033815,379,4,1,572,406,4,635,73
6.7128415,33.513744,-82.36341,7.1805077,33.188427,-82.216515,38.30663,3.2395773,19.61532,2.8956358,2.785745,345,0,1,25,45,41,792,388
6.7506747,37.90424,-91.22764,5.266073,38.169487,-91.06336,65.87581,22.821424,13.959483,3.7501261,0.9900455,348,6,0,307,301,40,909,273
5.847478,35.43762,-103.86118,10.545423,34.745903,-103.94162,66.15813,21.955309,27.256687,5.757164,4.0272007,433,13,1,138,328,12,763,253
3.7020264,43.23244,-101.90305,8.266781,42.35689,-102.2939,74.94054,22.694584,8.420404,7.9763217,6.0,628,9,1,418,682,45,181,454
1.6702862,40.848083,-74.179375,9.610089,41.01765,-72.923515,54.89868,18.829308,21.942867,11.0139475,0.24890643,688,5,0,717,0,16,160,416
5.7645817,35.280476,-90.81906,9.481525,35.53332,-90.84281,62.48929,11.465781,13.544838,4.4888663,1.9889151,646,13,0,809,732,31,705,64
5.6489625,38.592278,-76.19434,10.683766,38.544098,-76.03277,49.81761,2.1254969,22.027515,5.4388223,2.082335,690,1,1,252,487,4,32,438
2.9027877,39.506046,-76.42466,8.276284,39.260597,-77.37694,65.12977,22.456566,9.834458,6.988235,4.1950226,380,9,0,678,188,50,340,378
2.91884,41.840378,-72.1127,8.249863,41.90778,-72.1626,30.490044,22.269032,20.204485,3.737949,5.8674784,122,12,1,378,880,16,352,369
5.717278,31.963587,-98.376495,6.772561,32.1326,-98.29699,88.88085,15.149082,15.540777,9.041921,5.129895,667,1,1,983,612,17,419,170
2.891676,31.742208,-81.79634,9.953368,31.009438,-81.44598,58.01585,21.51388,13.380159,1.9299843,1.1480451,368,10,0,685,374,33,473,99
2.4064014,44.178604,-72.88574,7.1884127,45.264965,-72.79314,55.654644,21.02644,19.242702,8.803304,3.295254,115,3,0,398,204,39,156,213
