amt,lat,long,city_pop,merch_lat,merch_long,age,trans_hour,trans_day,trans_month,trans_dayofweek,merchant,category,gender,street,city,state,zip,job
1.6792996,0.4643431,-0.13330738,1.1267543,0.531041,-0.14396629,1.0003245,-1.7750728,0.58351237,-1.7524064,0.010232999,25,10,1,171,275,43,377,481
-1.1029332,-1.0647887,0.2018707,1.0257429,-1.0680773,0.1961829,1.1446719,-1.0678409,0.03153925,-0.36427015,-0.43048036,573,4,0,890,670,30,958,360
2.4515722,-1.2931597,-0.42093006,0.5762848,-1.2483753,-0.40263885,-0.46808904,-1.726889,0.69597816,-0.24950749,-1.3500817,546,1,1,152,497,17,181,274
2.6104074,0.831256,1.3758351,0.5704648,0.80468524,1.3660358,0.083742745,-1.4683485,-0.5405532,-1.6777786,-0.937262,187,7,0,418,486,16,594,30
2.5564115,0.9104657,-0.5613475,-0.17333911,0.9540329,-0.5502938,0.5412187,1.4417949,0.5046225,1.1777897,1.3796941,642,2,1,796,361,45,439,144
-0.38670567,0.15790622,0.057236563,-0.83435136,0.21429454,0.08742755,1.0340056,1.4956357,0.47063106,0.59669507,-0.45795777,167,11,0,318,79,25,392,52
2.2191272,0.23160283,-0.48258638,0.5405481,0.2147653,-0.4968429,-0.25909555,1.4791458,0.2055044,0.35171628,-0.89290196,172,8,0,906,655,40,560,470
2.6156077,0.38632292,1.2323232,0.72255015,0.36077532,1.2112285,0.1618596,1.0622602,-0.710569,-1.2452056,-0.9501305,617,0,0,290,721,13,93,253
2.447193,-1.7004359,-2.9451296,0.035997268,-1.7581388,-2.9377272,0.2982156,-1.5798054,1.3592154,-0.5933654,-0.40954462,685,13,1,394,501,21,405,84
2.6785886,-1.2666641,-2.9692922,0.49137688,-1.2547976,-2.940927,2.1102939,1.4956357,-0.5135806,1.2237518,-1.3500817,123,6,0,739,5,21,325,236
1.6652752,0.18413447,0.51757574,-0.7365001,0.17680389,0.52501833,-0.33287197,1.3413484,0.6635757,0.20454721,0.966081,344,10,1,323,833,37,427,400
-0.36937624,0.649333,-0.3752097,-1.3725413,0.6096857,-0.3867989,-0.7474407,-1.6403351,-1.0541602,-0.7548054,0.95531076,391,3,1,492,899,22,739,463
1.6415496,0.15312634,0.022372311,0.4784763,0.15005606,0.0036737663,0.09162849,1.4912393,1.2408717,1.0509406,1.3691947,23,4,1,93,598,40,689,456
1.8932954,-0.38925144,-2.2936594,0.6878099,-0.44057015,-2.250478,-0.12475114,-1.6461759,1.4955331,-0.65770555,-1.3500817,373,8,0,573,230,11,361,336
2.5947378,0.9187194,0.9934686,-0.95088273,0.86982006,0.99533325,0.20370328,1.3408327,-1.327974,0.99806714,1.3772584,339,0,0,711,750,16,53,325
-0.6389545,0.17297265,1.0259887,0.19788423,0.11099214,1.0058814,-0.1567799,1.3750978,-1.1374007,-0.86224663,0.460816,3,11,0,109,797,4,168,247
-1.0090716,0.21291995,-1.3167404,0.6810633,0.16739075,-1.2696412,-0.65779966,-1.5805726,-0.855416,0.7323634,0.9385085,375,5,1,628,642,29,942,117
-0.49724492,0.70322573,1.2731622,-0.91894186,0.5867672,1.3094292,-0.94751674,1.3775909,0.10944892,-0.17693843,-0.9278261,67,5,1,118,314,27,416,233
-0.27761105,-0.85366416,0.13614982,0.2445209,-0.7463412,0.08099765,0.76232034,1.3581836,-0.5789165,-1.3007964,-0.4171575,524,12,0,182,135,28,906,72
2.4763389,-1.3727597,0.048474845,0.078099556,-1.3640894,0.06760199,0.19072293,1.3357788,0.518362,0.4827848,1.3574845,92,1,1,502,761,24,85,461
-0.92124075,0.12017453,0.25515297,-0.4830155,0.14233945,0.23449397,-0.56551236,1.2035469,1.374881,-0.7293274,0.014772718,34,4,1,370,373,25,857,159
2.4180675,-0.030641971,0.9421774,-1.2240131,-0.05691259,0.990282,-0.76352835,1.4956357,1.3275627,-0.25584078,-1.3500817,387,13,1,70,290,9,899,385
-0.32526624,0.22581935,0.9057643,-0.0007658478,0.240315,0.9033842,-0.20303752,-1.4594713,0.154016,-0.42806828,1.3767002,233,4,1,574,691,13,976,177
2.4432878,0.9199255,-1.2614145,-0.9667144,0.9248931,-1.2828686,0.5229499,1.3545554,-1.3748219,-0.78740937,1.3766612,258,13,0,387,115,3,154,457
1.6789199,1.1655896,-0.51419103,-1.3336397,1.203645,-0.507321,-0.95404327,0.58749956,-0.6729232,0.83783346,-0.91341865,152,12,1,408,184,8,111,333
-0.8807672,1.0416962,-1.5652272,0.55967444,1.0214776,-1.5620061,-0.11435627,-1.2717378,-0.5995806,-0.8677154,-0.91280365,678,3,0,633,633,29,939,69
-0.98169315,-0.811517,-1.3594608,1.283118,-0.8413451,-1.3220494,-0.83986586,1.4956357,-1.1153432,1.1539983,-0.88365656,385,4,1,897,545,35,593,475
-0.48627487,0.7249799,1.5975851,1.057921,0.6903237,1.5342435,-0.06170871,-1.0036719,-1.0477328,0.5281659,-0.013817648,666,3,0,590,655,44,483,232
2.860867,0.20639372,-1.1917094,0.70808953,0.28726336,-1.1658515,1.5226169,-1.3504174,0.407989,-0.7166432,-1.3500817,89,4,0,851,366,38,22,141
2.5244012,-1.2005085,-0.060982626,1.4914975,-1.203719,-0.11303369,0.09208046,0.20054701,0.16517986,0.29214343,1.3796941,281,2,1,695,752,28,275,269
2.5848782,-0.030354178,0.8162296,0.7041455,-0.042678956,0.79169357,-1.2584687,-1.7559379,-0.4067321,-0.5548572,1.3769182,687,0,0,864,346,4,702,445
-0.64126796,1.1246604,0.03739073,0.6193711,1.1263889,0.013868845,0.36339113,1.106549,-1.338828,-0.30213436,0.024301166,327,11,0,145,282,19,658,170
1.6480585,0.2845951,1.0198957,-0.18006924,0.2975425,1.0512168,0.9776485,1.359733,1.0549153,-0.5809746,-1.3500817,687,12,0,518,134,32,396,409
1.6549597,1.6773075,-0.8018111,-0.20091915,1.7026697,-0.8373863,-0.0630189,-1.741723,0.4323178,-0.44881436,0.45837456,218,10,1,442,63,36,584,310
0.8465459,-0.5228034,0.7801684,-0.6252556,-0.49590608,0.774983,1.2908566,1.3687061,1.0710678,-1.0875318,0.9661446,234,5,0,661,130,0,193,216
1.7537643,-2.1248763,0.6976442,0.9376054,-2.1196597,0.73782027,0.65693086,1.0131481,0.3960767,0.99107176,0.044731315,555,11,1,258,214,10,514,429
1.6573867,1.2476718,-1.3036622,-0.6562186,1.2559043,-1.308771,0.39893335,1.4073011,0.417564,-0.770217,-0.9630757,657,11,1,634,627,2,636,456
1.8185415,-1.1649528,0.25734252,-0.73091507,-1.160992,0.26199082,-1.2227494,0.14382312,0.49790782,0.4726577,0.50225,41,8,1,51,4,28,761,182
2.522938,-1.2082974,0.4397947,-0.036147464,-1.2606091,0.41821805,-0.22485405,-1.5782121,0.84473693,-1.1132144,1.3796941,251,2,1,701,831,33,808,306
2.2460656,0.53869563,0.8513564,0.4825652,0.5650873,0.8500446,-0.019733125,-1.8789006,1.0805119,1.0678346,1.3796941,308,8,0,598,636,5,324,319
1.6647592,-0.26192147,-0.7871414,-0.15126742,-0.37722147,-0.7894191,0.32073265,1.3490645,-1.1509362,-0.1558077,0.9390114,100,12,1,656,124,14,818,136
-0.34452307,-1.4482509,-0.16462909,0.20669177,-1.4725075,-0.13354856,-0.8177536,1.4956357,1.0994744,-1.2527957,-1.3500817,102,4,1,618,860,28,160,6
1.7550815,-0.5202705,-1.2540416,-0.69419056,-0.60405767,-1.2776127,0.8079221,-1.7705905,-0.47884372,-1.1614728,-1.3500817,541,12,0,183,435,42,8,123
1.7980009,1.4911057,-0.9440731,0.6660758,1.4473388,-0.92218316,0.04022498,-1.4649346,0.07361276,-0.58265215,-0.40466315,392,4,0,90,93,45,943,100
2.5522199,0.4638471,1.3472733,-0.3881308,0.41853443,1.3598486,-0.54223627,1.4197106,-1.3684181,-0.84880495,-1.3500817,606,2,0,519,125,48,505,195
2.6143696,0.5836,0.9998194,-0.7976115,0.6439349,1.0081413,0.10947325,1.3514491,1.3528197,-1.2407426,1.3755947,216,7,0,499,878,16,818,212
2.6319852,1.0643661,-1.4374896,-0.75326794,1.0587834,-1.4040015,1.0391164,-1.1966038,-1.2504804,0.2438218,1.3661027,509,7,1,156,489,1,772,447
0.96911967,1.0352505,-2.0688126,-0.6125627,1.0680796,-2.045452,2.3707724,-1.642395,1.24263,-0.91684926,-0.41800618,318,5,0,475,8,23,58,254
2.6724584,0.56883883,0.8733989,-0.328859,0.5299932,0.853494,2.2987804,-1.8025708,-0.2763165,1.2214833,0.008361879,209,6,0,955,188,5,606,450
1.7560234,0.6767455,0.8768344,-0.1317811,0.73377943,0.8662661,0.31426582,-0.33619598,0.022147676,0.28612307,0.029319378,36,11,0,605,740,32,945,284
-0.34523126,-0.5875645,-0.16574818,-0.1326468,-0.62350434,-0.14144549,1.5824313,1.3048831,-1.3156512,1.290231,1.3732085,25,5,0,953,599,31,708,225
-0.6625832,0.6406399,0.7220769,0.65205765,0.7089325,0.69669634,0.7601849,1.359356,-0.22087218,0.963257,-0.863022,278,5,1,687,549,32,571,404
2.5316124,0.042665325,-0.8742027,-1.0906309,0.0857845,-0.90262514,1.5112739,1.3396276,1.1789907,-0.82683283,0.46191892,352,2,0,256,466,38,120,273
2.5233164,-0.77027684,1.0870761,-0.28762797,-0.8049759,1.0785617,1.1552186,0.19518876,1.0633432,0.5059524,0.48771057,600,2,0,610,338,0,881,213
2.6314273,0.3539582,0.49944758,-0.12079367,0.36022297,0.47000775,0.46290916,-1.402738,-0.9568841,-1.4526689,0.46365285,644,7,0,330,415,49,361,224
2.4912424,-0.9669853,0.8386776,-0.0913922,-0.9299774,0.8727575,-0.2705375,1.4748667,1.2060821,-1.7680242,-0.9170199,214,1,1,692,463,41,861,318
2.3928938,0.4544095,1.2048304,0.37432122,0.39242965,1.2057066,0.7290541,1.4956357,0.756939,0.7407857,0.9312663,470,13,0,663,796,16,794,120
-0.1796849,0.292613,0.3107762,-0.61597645,0.2574027,0.30649257,-1.2216618,-1.4196496,0.3552065,0.9054399,-0.4175259,477,3,1,53,206,50,285,73
1.6580306,1.3772295,-0.57039857,-1.6050534,1.4671317,-0.6232231,0.09331955,1.0649737,-0.6498736,-1.3648531,-0.46021375,226,10,1,591,47,47,220,202
1.6776667,-1.2224483,0.3324391,0.8347375,-1.2371935,0.30382925,-0.6485203,1.464551,0.16672494,-0.553233,1.3796941,668,10,1,585,351,33,70,278
-0.51210886,0.16633469,0.6082675,-0.6845614,0.1913558,0.5768229,0.17562743,0.4211708,0.5278937,-0.6448355,0.97183,413,5,1,55,135,50,763,30
1.7822803,-0.9150138,0.16690572,0.47718886,-0.8604031,0.09005075,0.6667216,1.4908104,1.340655,-1.2533084,-0.4047261,184,4,1,29,32,30,806,293
-0.38149133,1.1501825,1.2257683,-0.7407444,1.1477065,1.1820444,0.37742186,-1.5924273,-0.8132197,-0.5575591,1.3796941,442,5,0,410,314,39,446,39
-0.5900032,0.41337305,0.31953,-0.8546194,0.36328623,0.29352894,0.1574021,0.39989978,-0.5825144,0.08120779,1.3796941,406,3,1,325,252,37,427,484
2.645602,1.4440392,-0.58371145,-0.35767943,1.4799193,-0.5837549,0.8659493,1.4866791,-1.1246332,1.1954895,1.3718308,21,7,0,624,191,47,246,26
1.7679814,1.4667029,-1.6202749,-1.2499348,1.4920106,-1.5940531,-0.4203664,1.3678341,-0.38698947,0.50568146,-0.44382292,58,4,1,758,503,3,307,194
1.6809034,0.36691058,0.5789823,-0.49563232,0.35108635,0.6121667,1.4609708,1.4885768,-1.2361066,1.1773052,-1.3500817,608,10,0,120,339,9,984,109
2.4197054,0.43165696,0.6737884,0.22665899,0.4130077,0.66947246,-0.3257682,-1.4581146,-0.29184386,-1.2475666,-0.41624257,215,13,0,604,670,49,874,219
2.4865336,0.8672814,0.8077479,-0.2981823,0.8921965,0.8392115,1.6139456,-1.7659848,0.21882516,-0.47391707,-0.43295765,582,1,1,397,876,27,456,170
1.6540018,0.5725025,0.66328174,0.51660967,0.5767087,0.6823224,-0.5957201,1.3340268,0.21802604,-0.7917401,0.48596618,163,10,0,26,66,5,554,371
2.535363,-0.9517116,0.33978227,0.19979283,-0.9259079,0.30304998,1.4304788,1.0589648,1.4312836,-1.3759913,0.4673769,306,2,1,629,150,30,888,65
2.423285,0.10372296,0.074934095,0.15124361,0.09984531,0.045614522,0.06456179,-1.7467835,-0.3743888,-0.21899562,0.9349567,53,13,0,180,391,7,607,203
1.759793,0.49418518,0.0984388,-0.81540084,0.51582795,0.1267218,1.5690808,1.3670073,0.48005363,-0.09305382,-1.3500817,240,9,0,889,720,15,425,392
-0.8027844,-1.2891169,-0.7020135,1.1991984,-1.3413672,-0.7082142,0.48773238,1.0857606,-1.3922186,-1.2966808,-1.2901314,187,5,1,823,816,17,724,302
2.5231678,-0.2960241,-2.0640533,0.04894648,-0.2711468,-2.086212,-0.7620911,1.4674873,-1.2906996,0.3850894,1.3680469,484,2,0,628,332,11,40,496
2.6801062,-1.5652689,-2.7235494,0.33373624,-1.5617942,-2.694325,1.3344115,0.30094692,0.21915875,0.12159525,0.9423453,516,6,0,806,756,21,700,288
1.6895022,0.887593,-1.2330935,-0.3466727,0.946044,-1.2427227,0.01892309,1.3487108,-1.3629817,-0.8757404,0.43744633,570,9,1,59,536,3,455,158
1.6065531,-1.0304254,-0.31714535,1.9290693,-0.98614836,-0.28932178,-0.62415725,-1.7646575,0.1925018,0.88726825,-0.01929632,628,9,0,5,432,14,56,62
2.6269794,1.8245107,-2.21811,-0.025661258,1.8506838,-2.24812,0.027990323,1.3975155,-0.38136894,-1.5531063,0.48950672,240,0,0,354,843,46,809,469
1.6790752,1.1448957,1.3727117,-1.1691387,1.1929277,1.3621265,0.5616834,-0.38936085,-0.12141734,-1.7229027,0.96024436,172,12,1,698,678,34,785,353
-0.80139893,0.28113985,1.1772105,0.8083671,0.28190777,1.1692886,-0.6583864,-1.7552072,-1.371323,-0.36672264,0.983496,553,5,1,564,349,48,286,16
-1.0155985,-0.30327624,0.3849721,-0.86836517,-0.22867523,0.33179912,-1.5369943,-0.678068,-0.5076641,-1.0908598,0.4547161,284,11,0,217,797,7,362,52
1.0039724,0.5608277,1.130542,1.2497958,0.57943636,1.0847301,-0.5117889,1.366543,1.4516085,0.8727688,-0.4266089,335,10,1,157,181,13,668,141
1.4469584,0.9956764,-1.6611409,-1.1383799,0.97672033,-1.6652905,1.0082294,1.3767974,0.37321064,0.75190717,0.94933045,431,5,0,423,334,1,422,24
